_id,SITE_ID,DESCRIPTION,SITE_DISTANCE,LONGITUDE,LATITUDE,RSECT_ID,ROAD_NAME,TDIST_START,TDIST_END,GAZETTAL_DIRECTION,HOURS,MON,TUE,WED,THU,FRI,SAT,SUN,WEEKDAY_AVERAGE,WEEKEND_AVERAGE
454,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,AGAINST GAZETTAL,21 to 22,547,676,676,728,903,899,589,706,743
455,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,AGAINST GAZETTAL,22 to 23,348,382,419,439,599,658,380,437,518
456,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,AGAINST GAZETTAL,23 to 24,191,212,232,255,369,448,223,252,335
457,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,0 to 1,178,141,156,157,177,301,407,162,355
458,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,1 to 2,121,97,104,108,125,216,310,111,263
459,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,2 to 3,106,88,92,96,114,180,234,99,207
460,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,3 to 4,191,166,178,177,187,202,238,180,220
461,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,4 to 5,534,538,544,538,509,303,263,533,283
462,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,5 to 6,1254,1314,1342,1318,1220,489,316,1290,402
463,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,6 to 7,1567,1657,1682,1638,1526,729,498,1614,612
464,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,7 to 8,2000,2103,2113,2077,1982,1146,846,2055,995
465,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,8 to 9,1973,2020,2060,2032,1991,1541,1209,2015,1374
466,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,9 to 10,2032,2023,2096,2052,2109,2012,1858,2063,1934
467,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,10 to 11,2117,2039,2099,2111,2180,2255,2234,2109,2244
468,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,11 to 12,2044,2036,2076,2107,2178,2211,2245,2088,2228
469,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,12 to 13,2049,2086,2165,2167,2271,2174,2100,2148,2137
470,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,13 to 14,2191,2243,2345,2322,2477,2197,2145,2315,2171
471,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,14 to 15,2797,2881,2956,2918,2917,2267,2245,2894,2256
472,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,15 to 16,2859,2817,2861,2806,2826,2357,2308,2834,2332
473,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,16 to 17,2722,2666,2667,2636,2638,2172,2073,2666,2122
474,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,17 to 18,2666,2706,2710,2609,2526,2045,1763,2643,1903
475,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,18 to 19,1629,1761,1794,1765,1726,1556,1408,1735,1481
476,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,19 to 20,1119,1189,1273,1319,1257,1305,1158,1232,1231
477,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,20 to 21,913,982,1112,1124,1125,1278,988,1052,1132
478,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,21 to 22,820,906,968,1059,1197,1395,909,990,1149
479,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,22 to 23,481,542,616,628,890,1078,540,631,806
480,11545,"""East of Precision Dr""",5.05,153.363310947695,-27.9631277462131,101,"""SMITH STREET CONNECTION ROAD""",3.74,7.4,GAZETTAL,23 to 24,282,317,334,359,546,686,316,368,499
481,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,0 to 1,33,27,31,34,38,62,93,33,77
482,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,1 to 2,21,17,20,21,23,35,53,20,44
483,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,2 to 3,16,17,17,20,20,24,35,18,30
484,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,3 to 4,32,38,34,35,33,34,24,35,29
485,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,4 to 5,95,129,106,124,122,113,66,115,90
486,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,5 to 6,333,380,379,391,396,306,206,376,256
487,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,6 to 7,722,789,794,792,799,516,343,779,430
488,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,7 to 8,964,1009,1007,1031,1017,770,520,1006,645
489,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,8 to 9,1363,1387,1410,1433,1436,1159,796,1406,977
490,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,9 to 10,1252,1237,1273,1335,1364,1387,1125,1293,1256
491,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,10 to 11,1328,1281,1360,1414,1537,1551,1367,1385,1459
492,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,11 to 12,1367,1303,1387,1431,1642,1656,1551,1427,1604
493,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,12 to 13,1340,1304,1357,1439,1683,1639,1432,1426,1535
494,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,13 to 14,1219,1207,1278,1333,1616,1394,1168,1332,1281
495,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,14 to 15,1263,1265,1350,1396,1668,1234,1039,1390,1136
496,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,15 to 16,1601,1683,1749,1771,1796,1118,954,1721,1036
497,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,16 to 17,1702,1814,1899,1862,1790,985,850,1814,918
498,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,17 to 18,1351,1503,1609,1572,1498,822,635,1507,729
499,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,18 to 19,707,795,871,939,895,596,477,842,537
500,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,19 to 20,412,458,488,552,533,425,304,489,364
501,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,20 to 21,270,297,318,392,354,315,207,327,261
502,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,21 to 22,159,185,204,256,269,264,152,215,208
503,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,22 to 23,78,96,106,124,178,210,91,117,151
504,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,AGAINST GAZETTAL,23 to 24,41,50,51,64,108,146,50,63,98
505,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,0 to 1,41,30,37,35,43,78,117,37,98
506,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,1 to 2,23,21,24,25,27,44,75,24,60
507,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,2 to 3,23,20,22,25,24,32,49,23,40
508,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,3 to 4,40,40,43,42,42,31,28,41,29
509,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,4 to 5,153,173,171,164,158,55,38,164,47
510,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,5 to 6,338,393,380,380,347,139,72,368,106
511,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,6 to 7,633,759,729,734,652,313,171,701,242
512,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,7 to 8,1137,1288,1265,1262,1152,557,349,1221,453
513,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,8 to 9,1252,1363,1338,1342,1289,869,600,1317,735
514,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,9 to 10,1069,1143,1129,1134,1186,1198,962,1132,1080
515,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,10 to 11,1185,1176,1164,1184,1275,1414,1209,1197,1311
516,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,11 to 12,1243,1180,1206,1227,1332,1444,1305,1238,1374
517,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,12 to 13,1224,1187,1207,1242,1313,1430,1313,1235,1372
518,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,13 to 14,1212,1190,1218,1236,1323,1270,1256,1236,1263
519,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,14 to 15,1370,1363,1392,1399,1438,1173,1217,1393,1195
520,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,15 to 16,1336,1333,1368,1362,1329,1068,1116,1346,1092
521,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,16 to 17,1184,1205,1239,1256,1138,938,930,1204,934
522,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,17 to 18,998,1081,1103,1099,1014,803,697,1059,750
523,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,18 to 19,582,610,666,717,672,584,532,650,558
524,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,19 to 20,395,421,434,508,483,438,376,449,407
525,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,20 to 21,283,313,350,377,386,364,284,342,324
526,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,21 to 22,190,212,231,272,309,313,184,243,248
527,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,22 to 23,103,113,124,137,213,249,120,138,184
528,11403,"""Between Sunlight Dr & Billabong Pl""",2.2,153.436672768548,-28.1014012859694,102,"""BURLEIGH CONNECTION ROAD""",0,3.3,GAZETTAL,23 to 24,53,59,60,66,125,164,60,73,112
529,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,0 to 1,83,56,54,62,86,85,132,68,108
530,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,1 to 2,42,34,30,37,56,47,73,40,60
531,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,2 to 3,34,34,30,43,59,38,44,40,41
532,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,3 to 4,74,63,69,78,87,98,44,74,71
533,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,4 to 5,219,231,238,250,318,178,109,251,143
534,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,5 to 6,668,574,665,635,689,408,202,646,305
535,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,6 to 7,1345,1249,1244,1285,1257,674,372,1276,523
536,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,7 to 8,1515,1420,1529,1494,1568,918,632,1505,775
537,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,8 to 9,1434,1504,1490,1583,1581,1331,889,1518,1110
538,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,9 to 10,1379,1348,1402,1392,1526,1325,1206,1409,1266
539,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,10 to 11,1442,1385,1505,1383,1587,1431,1220,1460,1325
540,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,11 to 12,1344,1336,1447,1425,1628,1402,1329,1436,1366
541,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,12 to 13,1317,1337,1345,1434,1514,1378,1252,1389,1315
542,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,13 to 14,1299,1320,1400,1361,1618,1259,1035,1399,1147
543,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,14 to 15,1491,1408,1520,1583,1761,1213,991,1552,1102
544,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,15 to 16,1766,1727,1763,1791,1563,1102,878,1722,990
545,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,16 to 17,1801,1806,1697,1899,1577,997,759,1756,878
546,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,17 to 18,1472,1398,1373,1443,1479,898,680,1433,789
547,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,18 to 19,727,828,851,948,960,683,486,863,585
548,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,19 to 20,427,495,508,568,551,500,316,509,408
549,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,20 to 21,261,274,307,378,409,328,261,325,294
550,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,21 to 22,163,213,223,291,362,279,191,250,235
551,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,22 to 23,97,132,126,156,224,253,140,147,196
552,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,AGAINST GAZETTAL,23 to 24,57,75,83,115,130,191,130,92,160
553,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,0 to 1,79,41,42,43,86,97,121,58,109
554,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,1 to 2,60,25,31,44,54,52,85,43,68
555,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,2 to 3,66,31,37,63,73,50,52,54,51
556,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,3 to 4,109,61,70,95,110,62,58,89,60
557,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,4 to 5,403,283,297,395,391,131,67,353,99
558,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,5 to 6,799,594,617,883,805,367,133,739,250
559,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,6 to 7,1279,967,988,1268,1213,552,251,1143,402
560,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,7 to 8,1561,1240,1252,1663,1575,716,444,1458,580
561,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,8 to 9,1511,1242,1225,1590,1572,1052,666,1428,859
562,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,9 to 10,1279,1067,1035,1270,1373,1294,1015,1204,1154
563,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,10 to 11,1383,1059,971,1296,1453,1450,1235,1232,1343
564,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,11 to 12,1355,1043,1025,1275,1380,1446,1314,1215,1380
565,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,12 to 13,1411,1056,1079,1374,1352,1451,1292,1254,1371
566,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,13 to 14,1421,1080,1099,1411,1487,1261,1239,1299,1250
567,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,14 to 15,1600,1164,1246,1632,1666,1210,1219,1461,1214
568,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,15 to 16,1663,1181,1300,1684,1624,1181,1238,1490,1209
569,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,16 to 17,1513,1113,1228,1597,1317,1030,930,1353,980
570,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,17 to 18,1134,965,1076,1306,1152,800,661,1126,730
571,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,18 to 19,583,534,616,829,785,593,553,669,573
572,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,19 to 20,389,371,353,571,508,450,415,438,432
573,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,20 to 21,314,279,318,468,437,397,274,363,335
574,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,21 to 22,196,188,216,287,384,380,215,254,297
575,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,22 to 23,122,91,105,177,255,280,140,150,210
576,10890,"""630m west of Mattocks Rd""",4.57,153.412751869716,-28.1013168805884,102,"""BURLEIGH CONNECTION ROAD""",3.3,5.225,GAZETTAL,23 to 24,73,61,63,110,156,192,83,92,137
577,11549,"""280m north of Nerang St""",0.55,153.409424592512,-27.9673588450031,103,"""SOUTHPORT - BURLEIGH ROAD""",0,1.14,AGAINST GAZETTAL,0 to 1,55,55,74,60,63,91,126,62,108
578,11549,"""280m north of Nerang St""",0.55,153.409424592512,-27.9673588450031,103,"""SOUTHPORT - BURLEIGH ROAD""",0,1.14,AGAINST GAZETTAL,1 to 2,36,31,35,38,41,69,73,36,71
